event_id,ensembl_id,gene_name,gerstberger2014_tf,gerstberger2014_rbp,phenotype,modality
exon:chr2:9563502-9563635:-@exon:chr2:9560119-9560229:-@exon:chr2:9558755-9558861:-,ENSG00000119185,ITGB1BP1,False,False,NPC,bimodal
exon:chr2:97866071-97866099:+@exon:chr2:97866190-97866262:+@exon:chr2:97867939-97867967:+,ENSG00000135976,ANKRD36,False,False,NPC,bimodal
exon:chr2:99227238-99227358:+@exon:chr2:99232670-99232809:+@exon:chr2:99232895-99232996:+,ENSG00000115446,UNC50,False,False,NPC,bimodal
exon:chr3:101136437-101136634:-@exon:chr3:101117705-101117899:-@exon:chr3:101090852-101090970:-,ENSG00000138468,SENP7,False,False,NPC,bimodal
exon:chr3:101177799-101177896:-@exon:chr3:101136437-101136634:-@exon:chr3:101117705-101117899:-,ENSG00000138468,SENP7,False,False,NPC,bimodal
exon:chr3:101231935-101232028:-@exon:chr3:101219914-101219963:-@exon:chr3:101212717-101212812:-,ENSG00000138468,SENP7,False,False,NPC,bimodal
exon:chr3:101292939-101293123:+@exon:chr3:101298686-101298848:+@exon:chr3:101304281-101304355:+,ENSG00000081154,PCNP,False,False,NPC,bimodal
exon:chr3:101293040-101293123:+@exon:chr3:101298634-101298848:+@exon:chr3:101304281-101304355:+,ENSG00000081154,PCNP,False,False,NPC,bimodal
exon:chr3:112052003-112052071:+@exon:chr3:112054790-112054864:+@exon:chr3:112059749-112059830:+,ENSG00000091972,CD200,False,False,NPC,bimodal
exon:chr3:112052025-112052071:+@exon:chr3:112059749-112059830:+@exon:chr3:112063809-112064135:+,ENSG00000091972,CD200,False,False,NPC,bimodal
exon:chr3:121500590-121500721:-@exon:chr3:121491404-121491560:-@exon:chr3:121488610-121489421:-,ENSG00000173226,IQCB1,False,False,NPC,bimodal
exon:chr3:121508920-121509062:-@exon:chr3:121507131-121507279:-@exon:chr3:121500590-121500721:-,ENSG00000173226,IQCB1,False,False,NPC,bimodal
exon:chr3:121547708-121547819:-@exon:chr3:121547317-121547479:-@exon:chr3:121544898-121545027:-,ENSG00000173226,IQCB1,False,False,NPC,bimodal
exon:chr3:124449213-124449474:+@exon:chr3:124453940-124454093:+@exon:chr3:124456415-124457086:+,ENSG00000114491,UMPS,False,False,NPC,bimodal
exon:chr3:125042153-125042288:-@exon:chr3:125033781-125033897:-@exon:chr3:125032259-125032500:-,ENSG00000163848,ZNF148,True,False,NPC,bimodal
exon:chr3:139108390-139108482:-@exon:chr3:139103846-139104042:-@exon:chr3:139102140-139102277:-,ENSG00000184432,COPB2,False,False,NPC,bimodal
exon:chr3:142151503-142151735:-@exon:chr3:142145586-142145683:-@exon:chr3:142144271-142144380:-,ENSG00000114127,XRN1,False,True,NPC,bimodal
exon:chr3:148741840-148742059:+@exon:chr3:148744239-148744289:+@exon:chr3:148744547-148745419:+,ENSG00000163754,GYG1,False,False,NPC,bimodal
exon:chr3:150285963-150286079:+@exon:chr3:150289745-150290316:+@exon:chr3:150293436-150293549:+,ENSG00000144895,EIF2A,False,True,NPC,bimodal
exon:chr3:156876655-156876764:-@exon:chr3:156874725-156874872:-@exon:chr3:156870825-156870945:-,ENSG00000163660,CCNL1,False,False,NPC,bimodal
exon:chr3:156876655-156876764:-@exon:chr3:156874800-156874872:-@exon:chr3:156870825-156870945:-,ENSG00000163660,CCNL1,False,False,NPC,bimodal
exon:chr3:157221066-157221128:-@exon:chr3:157217184-157217445:-@exon:chr3:157213001-157213295:-,ENSG00000197415,VEPH1,False,False,NPC,bimodal
exon:chr3:158317803-158317962:+@exon:chr3:158320596-158320728:+@exon:chr3:158322886-158324249:+,ENSG00000178053,MLF1,False,False,NPC,bimodal
exon:chr3:159603996-159604113:+@exon:chr3:159605497-159605694:+@exon:chr3:159606609-159606732:+,"ENSG00000250588,ENSG00000151967","SCHIP1,IQCJ-SCHIP1",,,NPC,bimodal
exon:chr3:16306276-16306476:-@exon:chr3:16305662-16305736:-@exon:chr3:16299486-16302336:-,ENSG00000154813,DPH3,False,False,NPC,bimodal
exon:chr3:165555102-165555260:-@exon:chr3:165547305-165548829:-@exon:chr3:165503933-165504099:-,ENSG00000114200,BCHE,False,False,NPC,bimodal
exon:chr3:167452594-167452639:-@exon:chr3:167443189-167443261:-@exon:chr3:167437850-167438061:-,ENSG00000114209,PDCD10,False,False,NPC,bimodal
exon:chr3:167452594-167452727:-@exon:chr3:167452002-167452138:-@exon:chr3:167437850-167438061:-,ENSG00000114209,PDCD10,False,False,NPC,bimodal
exon:chr3:169491215-169491250:+@exon:chr3:169491819-169491885:+@exon:chr3:169492053-169492349:+,ENSG00000085274,MYNN,True,False,NPC,bimodal
exon:chr3:172468548-172468647:+@exon:chr3:172469940-172470262:+@exon:chr3:172472299-172472450:+,ENSG00000114346,ECT2,False,False,NPC,bimodal
exon:chr3:179131200-179131401:-@exon:chr3:179122978-179123194:-@exon:chr3:179118637-179119107:-,ENSG00000114450,GNB4,False,False,NPC,bimodal
exon:chr3:180687946-180688146:+@exon:chr3:180693101-180693192:+@exon:chr3:180693910-180694166:+,ENSG00000114416,FXR1,False,True,NPC,bimodal
exon:chr3:181328649-181328717:+@exon:chr3:181417386-181417671:+@exon:chr3:181457357-181457481:+,ENSG00000242808,SOX2-OT,False,False,NPC,bimodal
exon:chr3:181417284-181417671:+@exon:chr3:181432973-181433080:+@exon:chr3:181457357-181457786:+,ENSG00000242808,SOX2-OT,False,False,NPC,bimodal
exon:chr3:185414400-185414451:-@exon:chr3:185410965-185411016:-@exon:chr3:185410487-185410550:-,ENSG00000073792,IGF2BP2,False,True,NPC,bimodal
exon:chr3:186502353-186502485:+@exon:chr3:186502751-186502890:+@exon:chr3:186503672-186503840:+,ENSG00000156976,EIF4A2,False,True,NPC,bimodal
exon:chr3:186505592-186505671:+@exon:chr3:186506099-186506205:+@exon:chr3:186506914-186507689:+,ENSG00000156976,EIF4A2,False,True,NPC,bimodal
exon:chr3:28283109-28283303:+@exon:chr3:28304782-28304871:+@exon:chr3:28357824-28357914:+,ENSG00000187118,CMC1,False,False,NPC,bimodal
exon:chr3:3178944-3179137:+@exon:chr3:3182194-3182332:+@exon:chr3:3186268-3186394:+,ENSG00000072756,TRNT1,False,True,NPC,bimodal
exon:chr3:3195108-3195172:-@exon:chr3:3194140-3194271:-@exon:chr3:3191695-3192729:-,ENSG00000113851,CRBN,False,False,NPC,bimodal
exon:chr3:37061801-37061954:+@exon:chr3:37067128-37067498:+@exon:chr3:37070275-37070423:+,ENSG00000076242,MLH1,False,False,NPC,bimodal
exon:chr3:37083759-37083822:+@exon:chr3:37089010-37089174:+@exon:chr3:37090008-37090100:+,ENSG00000076242,MLH1,False,False,NPC,bimodal
exon:chr3:42661156-42661200:+@exon:chr3:42661508-42661535:+@exon:chr3:42662921-42663008:+,ENSG00000114857,NKTR,False,False,NPC,bimodal
exon:chr3:42662921-42663008:+@exon:chr3:42668692-42668719:+@exon:chr3:42672038-42672067:+,ENSG00000114857,NKTR,False,False,NPC,bimodal
exon:chr3:44803209-44803376:+@exon:chr3:44815887-44815929:+@exon:chr3:44816746-44816929:+,ENSG00000163808,KIF15,False,False,NPC,bimodal
exon:chr3:47552638-47552716:-@exon:chr3:47551674-47551744:-@exon:chr3:47545820-47545938:-,ENSG00000163832,ELP6,False,False,NPC,bimodal
exon:chr3:47963255-47963368:-@exon:chr3:47960209-47960331:-@exon:chr3:47957441-47958664:-,ENSG00000047849,MAP4,False,False,NPC,bimodal
exon:chr3:48732523-48732854:-@exon:chr3:48732127-48732257:-@exon:chr3:48731386-48731673:-,ENSG00000068745,IP6K2,False,False,NPC,bimodal
exon:chr3:50140516-50140599:+@exon:chr3:50141681-50141741:+@exon:chr3:50142510-50142575:+,ENSG00000003756,RBM5,False,True,NPC,bimodal
exon:chr3:50142510-50142575:+@exon:chr3:50142982-50143142:+@exon:chr3:50144200-50144297:+,ENSG00000003756,RBM5,False,True,NPC,bimodal
exon:chr3:50147036-50147121:+@exon:chr3:50147812-50147896:+@exon:chr3:50148112-50148203:+,ENSG00000003756,RBM5,False,True,NPC,bimodal
exon:chr3:56592874-56592938:+@exon:chr3:56593597-56593622:+@exon:chr3:56597712-56598153:+,ENSG00000180376,CCDC66,False,False,NPC,bimodal
exon:chr3:56593597-56593622:+@exon:chr3:56594890-56595040:+@exon:chr3:56597712-56598153:+,ENSG00000180376,CCDC66,False,False,NPC,bimodal
exon:chr3:69129485-69129528:-@exon:chr3:69129263-69129304:-@exon:chr3:69126949-69127069:-,ENSG00000144744,UBA3,False,False,NPC,bimodal
exon:chr3:88107169-88107373:-@exon:chr3:88106341-88106442:-@exon:chr3:88101094-88105149:-,ENSG00000163320,CGGBP1,False,False,NPC,bimodal
exon:chr3:9439108-9439179:-@exon:chr3:9437190-9437263:-@exon:chr3:9433389-9433510:-,ENSG00000206573,SETD5-AS1,False,False,NPC,bimodal
exon:chr3:99881197-99881276:+@exon:chr3:99885179-99885238:+@exon:chr3:99886582-99886684:+,ENSG00000184220,CMSS1,False,True,NPC,bimodal
exon:chr4:100815492-100815533:-@exon:chr4:100815112-100815157:-@exon:chr4:100813157-100813191:-,ENSG00000109270,LAMTOR3,False,False,NPC,bimodal
exon:chr4:106367540-106367659:-@exon:chr4:106359107-106359193:-@exon:chr4:106345406-106345479:-,ENSG00000138777,PPA2,False,False,NPC,bimodal
exon:chr4:106395051-106395221:-@exon:chr4:106377838-106377902:-@exon:chr4:106374755-106374799:-,ENSG00000138777,PPA2,False,False,NPC,bimodal
exon:chr4:110618778-110618924:-@exon:chr4:110617566-110617642:-@exon:chr4:110615737-110615856:-,ENSG00000138794,CASP6,False,False,NPC,bimodal
exon:chr4:122735021-122735202:+@exon:chr4:122737524-122737602:+@exon:chr4:122737927-122738066:+,ENSG00000123737,EXOSC9,False,True,NPC,bimodal
exon:chr4:141300275-141300346:+@exon:chr4:141300723-141300806:+@exon:chr4:141302116-141306880:+,ENSG00000153130,SCOC,False,False,NPC,bimodal
exon:chr4:155459121-155459260:-@exon:chr4:155458438-155458631:-@exon:chr4:155457663-155457896:-,ENSG00000171566,PLRG1,False,True,NPC,bimodal
exon:chr4:15683429-15683524:+@exon:chr4:15686473-15686582:+@exon:chr4:15687859-15690724:+,ENSG00000237765,FAM200B,False,False,NPC,bimodal
exon:chr4:15981504-15981527:-@exon:chr4:15981018-15981086:-@exon:chr4:15972666-15972705:-,ENSG00000007062,PROM1,False,False,NPC,bimodal
exon:chr4:15982045-15982160:-@exon:chr4:15981900-15981924:-@exon:chr4:15981504-15981527:-,ENSG00000007062,PROM1,False,False,NPC,bimodal
exon:chr4:166248775-166248916:+@exon:chr4:166254492-166254777:+@exon:chr4:166258941-166259089:+,ENSG00000052802,MSMO1,False,False,NPC,bimodal
exon:chr4:185570549-185570663:-@exon:chr4:185569619-185569785:-@exon:chr4:185559555-185559622:-,ENSG00000164305,CASP3,False,False,NPC,bimodal
exon:chr4:185623243-185623290:-@exon:chr4:185621974-185622035:-@exon:chr4:185618801-185618957:-,ENSG00000151725,MLF1IP,False,False,NPC,bimodal
exon:chr4:186532934-186533134:-@exon:chr4:186515040-186515089:-@exon:chr4:186510833-186510939:-,ENSG00000154556,SORBS2,True,False,NPC,bimodal
exon:chr4:2492064-2492229:+@exon:chr4:2496294-2496479:+@exon:chr4:2498734-2498848:+,ENSG00000063978,RNF4,False,False,NPC,bimodal
exon:chr4:26322448-26322670:+@exon:chr4:26364068-26364250:+@exon:chr4:26387975-26388013:+,ENSG00000168214,RBPJ,True,False,NPC,bimodal
exon:chr4:39328183-39328260:-@exon:chr4:39324960-39325037:-@exon:chr4:39322907-39322994:-,ENSG00000035928,RFC1,False,False,NPC,bimodal
exon:chr4:39776454-39776553:+@exon:chr4:39779302-39779430:+@exon:chr4:39779980-39784412:+,ENSG00000078140,UBE2K,True,False,NPC,bimodal
exon:chr4:48853823-48853992:+@exon:chr4:48859230-48859382:+@exon:chr4:48862742-48862807:+,ENSG00000109180,OCIAD1,False,False,NPC,bimodal
exon:chr4:76580250-76580430:-@exon:chr4:76579167-76579265:-@exon:chr4:76573823-76573925:-,ENSG00000138757,G3BP2,False,True,NPC,bimodal
exon:chr4:76896897-76896997:-@exon:chr4:76895229-76895286:-@exon:chr4:76894470-76894544:-,ENSG00000198301,SDAD1,False,False,NPC,bimodal
exon:chr4:77051809-77051902:-@exon:chr4:77045802-77045909:-@exon:chr4:77039228-77039347:-,ENSG00000138750,NUP54,False,False,NPC,bimodal
exon:chr4:77065302-77065445:-@exon:chr4:77057339-77057565:-@exon:chr4:77055328-77055515:-,ENSG00000138750,NUP54,False,False,NPC,bimodal
exon:chr4:83277949-83278048:-@exon:chr4:83277690-83277836:-@exon:chr4:83276231-83276554:-,ENSG00000138668,HNRNPD,False,True,NPC,bimodal
exon:chr4:83769957-83769996:-@exon:chr4:83766354-83766446:-@exon:chr4:83765539-83765662:-,ENSG00000138674,SEC31A,False,False,NPC,bimodal
exon:chr4:84378062-84378111:+@exon:chr4:84379499-84379582:+@exon:chr4:84380893-84380950:+,ENSG00000163319,MRPS18C,False,True,NPC,bimodal
exon:chr4:87022205-87022367:-@exon:chr4:87019677-87019748:-@exon:chr4:87010359-87010430:-@exon:chr4:86988977-86989108:-,ENSG00000109339,MAPK10,False,False,NPC,bimodal
exon:chr4:87028376-87028478:-@exon:chr4:87024339-87024397:-@exon:chr4:87023047-87023185:-,ENSG00000109339,MAPK10,False,False,NPC,bimodal
exon:chr4:99808230-99808343:-@exon:chr4:99806073-99806212:-@exon:chr4:99801996-99802293:-,ENSG00000151247,EIF4E,False,True,NPC,bimodal
exon:chr5:10236590-10236727:-@exon:chr5:10235323-10235373:-@exon:chr5:10227068-10227759:-,ENSG00000150756,FAM173B,False,False,NPC,bimodal
exon:chr5:108084668-108084694:+@exon:chr5:108103794-108103939:+@exon:chr5:108133825-108134090:+,ENSG00000151422,FER,False,False,NPC,bimodal
exon:chr5:108133825-108134090:+@exon:chr5:108168471-108168644:+@exon:chr5:108171409-108171508:+,ENSG00000151422,FER,False,False,NPC,bimodal
exon:chr5:112200154-112200225:+@exon:chr5:112200318-112200429:+@exon:chr5:112203069-112203632:+,"ENSG00000272869,ENSG00000258864,ENSG00000153037","SRP19,CTC-487M23.8,CTC-554D6.1",,,NPC,bimodal
exon:chr5:115177087-115177555:-@exon:chr5:115176194-115176309:-@exon:chr5:115173325-115173461:-,ENSG00000145782,ATG12,False,False,NPC,bimodal
exon:chr5:115205714-115205825:+@exon:chr5:115230784-115230855:+@exon:chr5:115238582-115238689:+,ENSG00000177879,AP3S1,False,False,NPC,bimodal
exon:chr5:130500753-130501026:-@exon:chr5:130498265-130498369:-@exon:chr5:130494978-130495304:-,ENSG00000169567,HINT1,False,False,NPC,bimodal
exon:chr5:132202322-132202383:+@exon:chr5:132202561-132202727:+@exon:chr5:132203180-132203379:+,ENSG00000164405,UQCRQ,False,False,NPC,bimodal
exon:chr5:132342451-132342612:-@exon:chr5:132335824-132335865:-@exon:chr5:132334220-132334542:-,ENSG00000155329,ZCCHC10,False,False,NPC,bimodal
exon:chr5:132362189-132362263:-@exon:chr5:132358533-132358598:-@exon:chr5:132342451-132342612:-,ENSG00000155329,ZCCHC10,False,False,NPC,bimodal
exon:chr5:132362189-132362296:-@exon:chr5:132342451-132342612:-@exon:chr5:132335824-132335865:-,ENSG00000155329,ZCCHC10,False,False,NPC,bimodal
exon:chr5:132400672-132400729:+@exon:chr5:132403109-132403249:+@exon:chr5:132406066-132406188:+,ENSG00000170606,HSPA4,False,False,NPC,bimodal
exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,ENSG00000112983,BRD8,False,False,NPC,bimodal
exon:chr5:138629439-138629717:+@exon:chr5:138642928-138644016:+@exon:chr5:138650364-138650425:+,ENSG00000015479,MATR3,False,True,NPC,bimodal
exon:chr5:139936732-139936917:-@exon:chr5:139931567-139931769:-@exon:chr5:139930646-139930754:-,ENSG00000213523,SRA1,False,True,NPC,bimodal
exon:chr5:141005761-141005850:-@exon:chr5:141005580-141005638:-@exon:chr5:141005252-141005331:-,ENSG00000171720,HDAC3,False,False,NPC,bimodal
exon:chr5:145859591-145859657:+@exon:chr5:145860713-145860763:+@exon:chr5:145862155-145862290:+,ENSG00000113649,TCERG1,False,True,NPC,bimodal
exon:chr5:145888708-145888808:+@exon:chr5:145889630-145889723:+@exon:chr5:145890004-145891524:+,ENSG00000113649,TCERG1,False,True,NPC,bimodal
exon:chr5:148899853-148899951:-@exon:chr5:148897357-148897440:-@exon:chr5:148892633-148892772:-,ENSG00000113712,CSNK1A1,False,False,NPC,bimodal
exon:chr5:154320777-154320825:+@exon:chr5:154330381-154330498:+@exon:chr5:154335931-154335996:+,ENSG00000082515,MRPL22,False,True,NPC,bimodal
exon:chr5:158699031-158699129:+@exon:chr5:158701593-158701630:+@exon:chr5:158702156-158702254:+,ENSG00000164332,UBLCP1,False,False,NPC,bimodal
exon:chr5:159846030-159846401:-@exon:chr5:159844119-159844248:-@exon:chr5:159842132-159842317:-,ENSG00000164609,SLU7,False,True,NPC,bimodal
exon:chr5:162891729-162891808:+@exon:chr5:162894707-162894754:+@exon:chr5:162896647-162896835:+,ENSG00000072571,HMMR,False,False,NPC,bimodal
exon:chr5:169010638-169010893:+@exon:chr5:169014203-169014376:+@exon:chr5:169015398-169015579:+,ENSG00000040275,SPDL1,False,False,NPC,bimodal
exon:chr5:169015398-169015579:+@exon:chr5:169017760-169017833:+@exon:chr5:169018052-169018152:+,ENSG00000040275,SPDL1,False,False,NPC,bimodal
exon:chr5:174939114-174939199:+@exon:chr5:174940466-174940593:+@exon:chr5:174943617-174943666:+,ENSG00000164466,SFXN1,False,False,NPC,bimodal
exon:chr5:179043127-179043219:-@exon:chr5:179042547-179042596:-@exon:chr5:179041179-179041960:-,ENSG00000169045,HNRNPH1,False,True,NPC,bimodal
exon:chr5:179133308-179133332:+@exon:chr5:179134133-179134191:+@exon:chr5:179135240-179135381:+,ENSG00000127022,CANX,False,True,NPC,bimodal
exon:chr5:34914800-34915066:-@exon:chr5:34913575-34913683:-@exon:chr5:34911659-34911917:-,ENSG00000113456,RAD1,False,False,NPC,bimodal
exon:chr5:36606457-36606837:+@exon:chr5:36607326-36607413:+@exon:chr5:36608431-36608706:+,ENSG00000079215,SLC1A3,False,False,NPC,bimodal
exon:chr5:37379387-37379494:+@exon:chr5:37379591-37379656:+@exon:chr5:37381704-37381787:+,ENSG00000082068,WDR70,False,False,NPC,bimodal
exon:chr5:43313458-43313595:-@exon:chr5:43307868-43307926:-@exon:chr5:43298620-43299077:-,ENSG00000112972,HMGCS1,False,False,NPC,uncategorized
exon:chr5:56471773-56472227:+@exon:chr5:56509901-56510020:+@exon:chr5:56526673-56526796:+,ENSG00000062194,GPBP1,False,False,NPC,bimodal
exon:chr5:56509948-56510020:+@exon:chr5:56517203-56517223:+@exon:chr5:56526673-56526796:+,ENSG00000062194,GPBP1,False,False,NPC,bimodal
exon:chr5:56531793-56531859:+@exon:chr5:56532940-56532999:+@exon:chr5:56542127-56542311:+,ENSG00000062194,GPBP1,False,False,NPC,bimodal
exon:chr5:60240956-60241209:+@exon:chr5:60368952-60369041:+@exon:chr5:60394819-60394859:+,ENSG00000164182,NDUFAF2,False,False,NPC,bimodal
exon:chr5:60368952-60369041:+@exon:chr5:60394819-60394859:+@exon:chr5:60448531-60448853:+,ENSG00000164182,NDUFAF2,False,False,NPC,bimodal
exon:chr5:65449291-65449424:+@exon:chr5:65451893-65454760:+@exon:chr5:65455047-65455162:+,ENSG00000153914,SREK1,False,True,NPC,bimodal
exon:chr5:65449396-65449424:+@exon:chr5:65454637-65454760:+@exon:chr5:65455047-65455162:+,ENSG00000153914,SREK1,False,True,NPC,bimodal
exon:chr5:74650328-74650522:+@exon:chr5:74650881-74651039:+@exon:chr5:74651190-74651347:+,ENSG00000113161,HMGCR,False,False,NPC,bimodal
exon:chr5:79703845-79703972:+@exon:chr5:79707465-79707592:+@exon:chr5:79729928-79730036:+,ENSG00000039319,ZFYVE16,False,False,NPC,bimodal
exon:chr5:79703845-79703972:+@exon:chr5:79723311-79723364:+@exon:chr5:79729928-79730036:+,ENSG00000039319,ZFYVE16,False,False,NPC,bimodal
exon:chr5:80911292-80911376:-@exon:chr5:80809447-80809536:-@exon:chr5:80785069-80785128:-,ENSG00000145687,SSBP2,False,False,NPC,bimodal
exon:chr5:80946086-80946158:-@exon:chr5:80932376-80932437:-@exon:chr5:80911292-80911376:-,ENSG00000145687,SSBP2,False,False,NPC,bimodal
exon:chr5:86703793-86704003:-@exon:chr5:86700661-86700824:-@exon:chr5:86697519-86697589:-,ENSG00000134480,CCNH,False,False,NPC,bimodal
exon:chr5:96058343-96058402:+@exon:chr5:96062498-96062563:+@exon:chr5:96063193-96063234:+,ENSG00000153113,CAST,False,False,NPC,bimodal
exon:chr5:96063193-96063234:+@exon:chr5:96064857-96064913:+@exon:chr5:96065316-96065395:+,ENSG00000153113,CAST,False,False,NPC,bimodal
exon:chr6:100016372-100016536:-@exon:chr6:100010718-100010824:-@exon:chr6:100009473-100009557:-,ENSG00000112237,CCNC,False,False,NPC,bimodal
exon:chr6:10694928-10695302:+@exon:chr6:10697557-10697719:+@exon:chr6:10702602-10702722:+,ENSG00000111845,PAK1IP1,False,False,NPC,bimodal
exon:chr6:116892572-116892818:+@exon:chr6:116895221-116895334:+@exon:chr6:116901458-116901523:+,ENSG00000111832,RWDD1,False,False,NPC,bimodal
exon:chr6:116892652-116892818:+@exon:chr6:116894021-116894148:+@exon:chr6:116895221-116895334:+,ENSG00000111832,RWDD1,False,False,NPC,bimodal
exon:chr6:125621684-125621805:-@exon:chr6:125619860-125619962:-@exon:chr6:125613987-125614055:-,ENSG00000111906,HDDC2,False,False,NPC,bimodal
exon:chr6:126317113-126317186:+@exon:chr6:126319199-126319280:+@exon:chr6:126319369-126319461:+,ENSG00000066651,TRMT11,False,True,NPC,bimodal
exon:chr6:127648147-127648289:-@exon:chr6:127637595-127637647:-@exon:chr6:127635961-127636041:-,ENSG00000093144,ECHDC1,False,False,NPC,bimodal
exon:chr6:135818721-135818883:-@exon:chr6:135818326-135818387:-@exon:chr6:135813366-135813429:-,ENSG00000135541,AHI1,False,False,NPC,bimodal
exon:chr6:136589300-136589477:-@exon:chr6:136588167-136588313:-@exon:chr6:136582403-136582615:-,ENSG00000029363,BCLAF1,False,True,NPC,bimodal
exon:chr6:160210918-160211092:+@exon:chr6:160211700-160211819:+@exon:chr6:160211972-160212158:+,ENSG00000112110,MRPL18,False,True,NPC,bimodal
exon:chr6:166755907-166756035:-@exon:chr6:166744873-166744895:-@exon:chr6:166743649-166743735:-,ENSG00000198818,SFT2D1,False,False,NPC,bimodal
exon:chr6:26659669-26659917:-@exon:chr6:26658786-26658874:-@exon:chr6:26643887-26643956:-,ENSG00000181315,ZNF322,True,False,NPC,bimodal
exon:chr6:30587698-30587766:+@exon:chr6:30590609-30590675:+@exon:chr6:30592660-30592719:+,ENSG00000204568,MRPS18B,False,False,NPC,bimodal
exon:chr6:3118926-3119081:+@exon:chr6:3119519-3119746:+@exon:chr6:3123891-3123994:+,ENSG00000137274,BPHL,False,False,NPC,bimodal
exon:chr6:31696228-31696301:-@exon:chr6:31695950-31696069:-@exon:chr6:31695320-31695469:-,ENSG00000213722,DDAH2,False,False,NPC,bimodal
exon:chr6:31803065-31803228:+@exon:chr6:31804201-31804294:+@exon:chr6:31805013-31805212:+,ENSG00000204387,C6orf48,False,False,NPC,bimodal
